time,00_bitset1,00_bitset2,00_bitset3,01_mm1,01_mm2,01_mm3,02_mv1,02_mv2,02_mv3,03_sort1,03_sort2,03_sort3,04_spmv1,04_spmv2,04_spmv3,brainfuck-bootstrap,brainfuck-mandelbrot-nerf,brainfuck-pi-nerf,conv0,conv1,conv2,crypto-1,crypto-2,crypto-3,dead-code-elimination-1,dead-code-elimination-2,dead-code-elimination-3,fft0,fft1,fft2,floyd-0,floyd-1,floyd-2,gameoflife-gosper,gameoflife-oscillator,gameoflife-p61glidergun,hoist-1,hoist-2,hoist-3,instruction-combining-1,instruction-combining-2,integer-divide-optimization-1,integer-divide-optimization-2,integer-divide-optimization-3,median0,median1,median2,shuffle0,shuffle1,shuffle2,sl1,sl2,sl3,stencil0,stencil1,transpose0,transpose1,transpose2
2022-08-20 16:43:46,1297804,2598685,3900336,4469081,4002241,2989138,4324781,1489191,2843294,655567,8279934,1500372,2690136,1861191,1298516,10820307,30492478,1746056,9182959,15877732,11799033,1100680,901510,1193940,19,1859,186841,4527449,9542433,9292833,50,33325,16463184,12603768,11059539,11572874,445,445218,4451187,16,3787,129,95344,1697288,2090376,1567,11158913,5677890,9269015,3378160,6875822,2812033,1406048,40919,127533,2951332,2710162,8901005
2022-08-20 16:52:09,1297804,2598685,3900336,4469081,4002241,2989138,4324781,1489191,2843294,655567,8279934,1500372,2690136,1861191,1298516,10820307,30492478,1746056,9182959,15877732,11799033,1100680,901510,1193940,19,1859,186841,4527449,9542433,9292833,50,33325,16463184,12603768,11059539,11572874,445,445218,4451187,16,3787,129,95344,1697288,2090376,1567,11158913,5677890,9269015,3378160,6875822,2812033,1406048,40919,127533,2951332,2710162,8901005
2022-08-20 17:36:41,1297804,2598685,3900336,4469081,4002241,2989138,4324781,1489191,2843294,655567,8279934,1500372,2690136,1861191,1298516,10820307,30492478,1746056,9182959,15877732,11799033,1100680,901510,1193940,19,1859,186841,4527449,9542433,9292833,50,33325,16463184,12603768,11059539,11572874,445,445218,4451187,16,3787,129,95344,1697288,2090376,1567,11158913,5677890,9269015,3378160,6875822,2812033,1406048,40919,127533,2951332,2710162,8901005
2022-08-20 17:50:43,1297804,2598685,3900336,4469081,4002241,2989138,4324781,1489191,2843294,779398,8273511,1500399,2690136,1861191,1298516,10820307,30492478,1746056,9182959,15877732,11799033,1100680,901510,1193940,19,1859,186841,4489645,9538100,9300706,50,33325,16463184,12603768,11059539,11572874,445,445218,4451187,16,3787,129,95344,1697288,2090514,1579,11161436,5677890,9269015,3378160,6875822,2812033,1406048,40919,127533,2951332,2710162,8901005
2022-08-20 17:51:51,1297804,2598685,3900336,4469081,4002241,2989138,4324781,1489191,2843294,779398,8273511,1500399,2690136,1861191,1298516,10820307,30492478,1746056,9182959,15877732,11799033,1100680,901510,1193940,19,1859,186841,4489645,9538100,9300706,50,33325,16463184,12603768,11059539,11572874,445,445218,4451187,16,3787,129,95344,1697288,2090514,1579,11161436,5677890,9269015,3378160,6875822,2812033,1406048,40919,127533,2951332,2710162,8901005
2022-08-20 18:40:27,1297804,2598685,3900336,4469081,4002241,2989138,4324781,1489191,2843294,779398,8273511,1500399,2690136,1861191,1298516,10820307,30492478,1746056,9182959,15877732,11799033,1100680,901510,1193940,19,1859,186841,4489645,9538100,9300706,50,33325,16463184,12603768,11059539,11572874,445,445218,4451187,16,3787,129,95344,1697288,2090514,1579,11161436,5677890,9269015,3378160,6875822,2812033,1406048,40919,127533,2951332,2710162,8901005
2022-08-20 18:44:46,1497291,2975954,4301755,4723616,4293291,3274086,4627808,1703638,3127073,708185,10108978,1846740,2721259,1969711,1589890,11419283,32981420,1942038,9347046,15907947,11797150,2783941,2279675,3016359,46,4579,456515,4388046,9327209,9111993,57,40152,19968515,27575285,24540838,24773693,83554,-1,-1,42855,10933115,103066,-1,-1,2091823,1713,11157424,5712432,9287429,3643344,6892842,2800290,1412882,42035,96560,2952405,2682303,9050685
2022-08-20 19:34:20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2022-08-20 19:52:48,1250361,2505183,3756702,4469081,4002241,2989138,4324781,1489191,2843294,779398,8273511,1500399,2690136,1861191,1298516,10820307,30492478,1746056,9182959,15877732,11799033,1100680,901510,1193940,19,1859,186841,4489645,9538100,9300706,50,33325,16463184,12603768,11059539,11572874,445,445218,4451187,16,3787,129,95344,1697288,2090514,1579,11161436,5677890,9269015,3378160,6875822,2812033,1406048,40919,127533,2951332,2710162,8901005
2022-08-20 20:54:52,1440169,2872551,4677121,4723616,4293291,3274086,4627808,1703638,3127073,708683,10092188,1856927,2698167,1881189,1543801,11419283,32981420,1942038,9355639,15922963,11827282,2780648,2281324,3017373,46,4579,456515,4388046,9327209,9111993,57,40152,19968515,27892952,24456922,24594096,83465,-1,-1,42855,10933115,129958,56642119,-1,2091823,1713,11157424,5712432,9287429,3643344,6892842,2800290,1412882,42035,96560,2952405,2682303,9050685
2022-08-20 21:11:38,1533287,3058368,4587474,5973825,5366442,4127690,5294279,2511715,3889079,824475,11852035,2132233,3985724,2329018,2127268,14666356,52430423,2646126,10727676,18409704,13699983,1378926,1097887,1452066,30,2931,293469,5147433,10932013,10661138,60,41469,20543488,17843045,15805749,15859038,556,556154,5559129,24,5972,130,93036,1702167,4175200,2332,20879971,6756152,10461319,4047132,8478433,3247386,1587269,39634,128170,3343501,3401503,10649817
2022-08-20 21:53:48,1269763,2539804,3811364,4361576,3981846,3018164,4334113,1656756,2833000,661814,8309520,1492100,2820732,1809735,1301633,10500160,35839333,1867570,9205423,15823437,11713153,1134261,901670,1194221,19,1859,186841,4493543,9534487,9348596,51,33144,16474883,12631904,11047273,11593204,445,445218,4451187,16,3787,129,95344,1697288,2090514,1579,11161436,5195993,10406434,3361847,7038102,2837075,1422878,36565,87963,2907509,2655005,9072064
2022-08-20 22:26:12,1480553,2908615,4365718,5372131,4861570,3765568,4754493,1903706,3298222,800983,8786441,1694394,3515748,2235736,1825704,12981294,42720945,2272212,10343131,17463948,12911411,1236897,1014375,1377444,19,1858,186379,4755050,10120720,9869509,52,34031,16755489,15181335,13476672,13661563,501,540298,5002802,16,3716,136,93096,1686420,2095973,1733,12558507,6641979,9629501,3426410,8249224,3192245,1556438,41687,109285,2976477,2739761,9148072
2022-08-20 23:01:43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2022-08-20 23:25:03,1450195,2882217,4656839,4737094,4296868,3262261,4628362,1703677,3117680,725613,9373323,1674150,2701602,1910451,1555152,11417752,32954707,1922163,6646177,13099612,10148685,-1,-1,-1,46,4607,456683,4058869,8622522,8414175,59,42928,21354060,27527905,24432384,24622097,83429,-1,-1,42855,10933115,125027,56340595,-1,2091874,1691,11192616,5907310,9294285,3621870,6892842,2800290,1412882,37841,89035,2939354,2656972,9026161
2022-08-21 00:12:05,1507489,3030216,4492889,5774326,5213732,4006661,5241855,2451806,3815789,794754,11323144,2035215,3225907,2168126,2045632,14981926,54115431,2708290,10681900,18543663,13812291,-1,-1,-1,30,2975,293405,5150211,10929781,10671959,58,40230,20043664,17992848,16000590,16061955,556,556154,5559129,24,5972,130,93162,1707674,4180584,2370,20872203,6446059,9370671,3997093,8481636,3235079,1580155,38039,124896,3432125,3499629,10522141
2022-08-21 00:40:33,1543672,3056539,4576220,5973825,5366442,4127690,5291381,2502950,3883220,805326,10820689,1972950,3246978,2165823,2051459,14981926,54115431,2708290,10667647,18494099,13802494,-1,-1,-1,30,2975,293405,5147433,10932013,10661138,60,40794,20206079,17995403,16004042,16008851,556,556154,5559129,24,5972,130,93162,1707674,4176949,2356,20877132,6674822,9302201,3994073,8478433,3247386,1587269,37889,102542,3377238,3505604,10467346
2022-08-21 00:59:55,1339320,2652311,3920682,4384682,4003447,3014209,4327326,1490653,2838359,664903,8230851,1511146,2644249,1842855,1317402,10599799,28937661,1671700,9220233,15899629,11835347,1100994,902435,1193626,19,1859,186841,4496664,9535085,9308178,50,33224,16471641,12864928,11312076,11784028,445,445218,4451187,15,3713,129,95344,1697288,2124518,1562,11149136,6009629,9124121,3393780,6834772,2790863,1407537,39910,108147,2918078,2631264,8960187
2022-08-21 02:48:01,1253319,2495806,3743012,4423314,3982840,2998170,4301723,1490965,2842233,660974,8273312,1532358,2686371,1809029,1303608,10698473,33965212,1908265,9180872,15855267,11798734,981683,805546,1064805,19,1859,186841,4484799,9529886,9293661,50,33128,16464558,12864615,11325091,11788102,445,445218,4451187,15,3713,129,93049,1662555,2091616,1556,11159634,5376003,9131698,3310707,6809530,2788462,1410794,43818,111651,2931271,2628029,8878357
2022-08-21 02:58:10,1253319,2495806,3743012,4423314,3982840,2998170,4301723,1490965,2842233,660974,8273312,1532358,2686371,1809029,1303608,10698473,33965212,1908265,9180872,15855267,11798734,981683,805546,1064805,19,1859,186841,4484799,9529886,9293661,50,33128,16464558,12864615,11325091,11788102,445,445218,4451187,15,3713,129,93049,1662555,2091616,1556,11159634,5376003,9131698,3310707,6809530,2788462,1410794,43818,111651,2931271,2628029,8878357
2022-08-21 04:37:01,1250361,2505183,3756702,4469081,4002241,2989138,4324781,1489191,2843294,662792,8263156,1530944,2647824,1864615,1314854,10848717,31298398,1795559,9185977,15873744,11798026,1019976,805149,1064287,19,1859,186841,4489645,9538100,9300706,51,33181,16475392,12619807,11070592,11546429,445,445218,4451187,16,3787,129,93049,1662555,2090514,1579,11161436,5677890,9269015,3378160,6875822,2812033,1406048,40919,127533,2930802,2697055,8858107
2022-08-21 05:03:25,1250361,2505183,3756702,4469081,4002241,2989138,4324781,1489191,2843294,662792,8263156,1530944,2647824,1864615,1314854,10848717,31298398,1795559,9185977,15873744,11798026,1019976,805149,1064287,19,1859,186841,4489645,9538100,9300706,51,33181,16475392,12619807,11070592,11546429,445,445218,4451187,16,3787,129,93049,1662555,2090514,1579,11161436,5677890,9269015,3378160,6875822,2812033,1406048,40919,127533,2930802,2697055,8858107
2022-08-21 05:04:24,1250361,2505183,3756702,4469081,4002241,2989138,4324781,1489191,2843294,662792,8263156,1530944,2647824,1864615,1314854,10848717,31298398,1795559,9185977,15873744,11798026,1019976,805149,1064287,19,1859,186841,4489645,9538100,9300706,51,33181,16475392,12619807,11070592,11546429,445,445218,4451187,16,3787,129,93049,1662555,2090514,1579,11161436,5677890,9269015,3378160,6875822,2812033,1406048,40919,127533,2930802,2697055,8858107
2022-08-21 05:23:04,1296245,2623273,3891085,4345139,3946552,3025422,4324781,1489191,2843294,790990,8290094,1528423,2647824,1864615,1314854,10863717,32750583,1814480,9159033,15753177,11539065,1084650,889643,1176830,19,1859,186841,4490333,9536408,9307824,51,33244,16476663,12617625,11028187,11560394,445,445218,4451187,11,2603,494,95386,1736966,2090768,1563,11159152,5822776,9041835,3389838,6875822,2812033,1406048,36872,94927,2930802,2697055,8858107
2022-08-21 05:29:49,1250361,2505183,3756702,4469081,4002241,2989138,4324781,1489191,2843294,662792,8263156,1530944,2647824,1864615,1314854,10848717,31298398,1795559,9185977,15873744,11798026,1019976,805149,1064287,19,1859,186841,4489645,9538100,9300706,51,33181,16475392,12619807,11070592,11546429,445,445218,4451187,16,3787,129,93049,1662555,2090514,1579,11161436,5677890,9269015,3378160,6875822,2812033,1406048,40919,127533,2930802,2697055,8858107
2022-08-21 05:57:21,1250361,2505183,3756702,4469081,4002241,2989138,4324781,1489191,2843294,662792,8263156,1530944,2647824,1864615,1314854,10848717,31298398,1795559,9185977,15873744,11798026,1019976,805149,1064287,19,1859,186841,4489645,9538100,9300706,51,33181,16475392,12619807,11070592,11546429,445,445218,4451187,16,3787,129,93049,1662555,2090514,1579,11161436,5677890,9269015,3378160,6875822,2812033,1406048,40919,127533,2930802,2697055,8858107
2022-08-21 06:15:17,1254587,2481567,3758577,4402092,3993330,3006400,4323003,1490554,2846637,744828,9122331,1693575,2786525,1867858,1312530,10864811,33115445,1818285,9235847,15962656,11755642,952022,779348,1031483,20,1904,186093,4403465,9287973,9121732,53,33228,16474700,13116451,11311363,11816639,445,444839,4447964,11,2585,129,95350,1697059,2090815,1551,11155335,6034310,9231840,3376122,6991098,2845132,1424775,40109,125773,2961737,2589491,8998072
2022-08-21 06:29:59,1250361,2505183,3756702,4469081,4002241,2989138,4324781,1489191,2843294,662792,8263156,1530944,2647824,1864615,1314854,10848717,31298398,1795559,9185977,15873744,11798026,1019976,805149,1064287,19,1859,186841,4489645,9538100,9300706,51,33181,16475392,12619807,11070592,11546429,445,445218,4451187,16,3787,129,93049,1662555,2090514,1579,11161436,5677890,9269015,3378160,6875822,2812033,1406048,40919,127533,2930802,2697055,8858107
2022-08-21 07:25:19,1250361,2505183,3756702,4469081,4002241,2989138,4324781,1489191,2843294,662792,8263156,1530944,2647824,1864615,1314854,10848717,31298398,1795559,9185977,15873744,11798026,1019976,805149,1064287,19,1859,186841,4489645,9538100,9300706,51,33181,16475392,12619807,11070592,11546429,445,445218,4451187,16,3787,129,93049,1662555,2090514,1579,11161436,5677890,9269015,3378160,6875822,2812033,1406048,40919,127533,2930802,2697055,8858107
2022-08-21 10:31:14,388598,778247,1168789,4313425,3929531,2987393,4326362,1492294,2843242,756655,8978663,1674700,2789930,1943621,1226682,10828038,30515286,1782107,9200095,15672214,11509783,970139,795141,1053351,20,1857,185942,4371061,9310709,9056291,51,33349,16492977,13038445,11299019,11887059,446,478970,4451153,11,2602,138,93041,1662563,2093281,1566,11158768,5607927,9076801,3352896,6587251,2695109,1355615,49348,119032,2969130,2623744,9016654
2022-08-21 10:49:25,1450195,2882217,4656839,4737094,4296868,3262261,4628362,1703677,3117680,725613,9373323,1674150,2701602,1910451,1555152,11417752,32954707,1922163,6646177,13099612,10148685,-1,-1,-1,46,4607,456683,4058869,8622522,8414175,59,42928,21354060,27527905,24432384,24622097,83429,-1,-1,42855,10933115,125027,56340595,-1,2091874,1691,11192616,5907310,9294285,3621870,6892842,2800290,1412882,37841,89035,2939354,2656972,9026161
2022-08-21 11:13:43,388598,778247,1168789,4313425,3929531,2987393,4326362,1492294,2843242,756655,8978663,1674700,2789930,1943621,1226682,10828038,30515286,1782107,9200095,15672214,11509783,970139,795141,1053351,20,1857,185942,4371061,9310709,9056291,51,33349,16492977,13038445,11299019,11887059,446,478970,4451153,11,2602,138,93041,1662563,2093281,1566,11158768,5607927,9076801,3352896,6587251,2695109,1355615,49348,119032,2969130,2623744,9016654
2022-08-21 11:36:34,388598,778247,1168789,4313425,3929531,2987393,4326362,1492294,2843242,756655,8978663,1674700,2789930,1943621,1226682,10828038,30515286,1782107,9200095,15672214,11509783,970139,795141,1053351,20,1857,185942,4371061,9310709,9056291,51,33349,16492977,13038445,11299019,11887059,446,478970,4451153,11,2602,138,93041,1662563,2093281,1566,11158768,5607927,9076801,3352896,6587251,2695109,1355615,49348,119032,2969130,2623744,9016654
2022-08-21 11:42:27,1250361,2505183,3756702,4469081,4002241,2989138,4324781,1489191,2843294,662792,8263156,1530944,2647824,1864615,1314854,10848717,31298398,1795559,9185977,15873744,11798026,1019976,805149,1064287,19,1859,186841,4489645,9538100,9300706,51,33181,16475392,12619807,11070592,11546429,445,445218,4451187,16,3787,129,93049,1662555,-1,-1,-1,5677890,9269015,3378160,6875822,2812033,1406048,40919,127533,2930802,2697055,8858107
2022-08-21 11:55:50,388598,778247,1168789,4313425,3929531,2987393,4326362,1492294,2843242,756655,8978663,1674700,2789930,1943621,1226682,10828038,30515286,1782107,9200095,15672214,11509783,970139,795141,1053351,20,1857,185942,4371061,9310709,9056291,51,33349,16492977,13038445,11299019,11887059,446,478970,4451153,11,2602,138,93041,1662563,2093281,1566,11158768,5607927,9076801,3352896,6587251,2695109,1355615,49348,119032,2969130,2623744,9016654
2022-08-21 11:59:06,1478696,2864639,4293428,4737094,4296868,3262261,4625282,1700937,3116472,659215,9426131,1680399,2722775,1856026,1540393,11415396,32817732,1884274,5737778,11918665,9331595,-1,-1,-1,47,4601,456714,4031099,8534725,8339235,57,40174,19995091,30809914,27078660,27297334,83656,-1,-1,42855,10933115,125027,56340595,-1,2092695,1700,11158746,7302594,10416359,3731309,6892842,2800290,1412882,41137,109446,2939354,2656972,9026161
2022-08-21 12:14:26,1478696,2864639,4293428,4737094,4296868,3262261,4625282,1700937,3116472,659215,9426131,1680399,2722775,1856026,1540393,11415396,32817732,1884274,5737778,11918665,9331595,-1,-1,-1,47,4601,456714,4031099,8534725,8339235,57,40174,19995091,30809914,27078660,27297334,83656,-1,-1,42855,10933115,125027,56340595,-1,2092695,1700,11158746,7302594,10416359,3731309,6892842,2800290,1412882,41137,109446,2939354,2656972,9026161
2022-08-21 14:11:38,1250361,2505183,3756702,4469081,4002241,2989138,4324781,1489191,2843294,662792,8263156,1530944,2647824,1864615,1314854,10848717,31298398,1795559,9185977,15873744,11798026,1019976,805149,1064287,19,1859,186841,4489645,9538100,9300706,51,33181,16475392,12619807,11070592,11546429,445,445218,4451187,16,3787,129,93049,1662555,2090514,1579,11161436,5677890,9269015,3378160,6875822,2812033,1406048,40919,127533,2930802,2697055,8858107
2022-08-21 14:17:37,388598,778247,1168789,4313425,3929531,2987393,4326362,1492294,2843242,756655,8978663,1674700,2789930,1943621,1226682,10828038,30515286,1782107,9200095,15672214,11509783,970139,795141,1053351,20,1857,185942,4371061,9310709,9056291,51,33349,16492977,13038445,11299019,11887059,446,478970,4451153,11,2602,138,93041,1662563,2093281,1566,11158768,5607927,9076801,3352896,6587251,2695109,1355615,49348,119032,2969130,2623744,9016654
2022-08-21 14:22:08,388598,778247,1168789,4313425,3929531,2987393,4326362,1492294,2843242,756655,8978663,1674700,2789930,1943621,1226682,10828038,30515286,1782107,9200095,15672214,11509783,970139,795141,1053351,20,1857,185942,4371061,9310709,9056291,51,33349,16492977,13038445,11299019,11887059,446,478970,4451153,11,2602,138,93041,1662563,2093281,1566,11158768,5607927,9076801,3352896,6587251,2695109,1355615,49348,119032,2969130,2623744,9016654
2022-08-21 14:35:43,397172,718939,1071981,5313936,5001939,3805991,3455124,1306971,2416989,594233,7856060,1426783,2657792,1934556,1282773,10827085,30500578,1746577,5807631,12192214,9582009,-1,-1,-1,13,1293,129449,4006310,8492249,8306635,52,33223,16497249,13090162,11360968,11828425,445,444795,4448478,11,2665,132,93028,1701910,2090818,1552,11148377,5617984,10375999,3433552,6594101,2727838,1403322,42068,99505,3012951,2969405,9357495
2022-08-21 14:44:32,388598,778247,1168789,4313425,3929531,2987393,4326362,1492294,2843242,756655,8978663,1674700,2789930,1943621,1226682,10828038,30515286,1782107,9200095,15672214,11509783,970139,795141,1053351,20,1857,185942,4371061,9310709,9056291,51,33349,16492977,13038445,11299019,11887059,446,478970,4451153,11,2602,138,93041,1662563,2093281,1566,11158768,5607927,9076801,3352896,6587251,2695109,1355615,49348,119032,2969130,2623744,9016654
2022-08-21 15:14:37,389066,779939,1166885,4948813,4584717,3409609,3456686,1310922,2420514,675324,8983405,1674823,2658274,1851400,1296803,10862559,30533585,1750914,9194646,15680985,11498676,971111,795152,1052512,19,1926,185946,2025544,4326921,4188808,51,33287,16488199,13115935,11314974,11849863,445,445508,4447039,11,2603,138,93111,1702279,2095373,1556,11149701,5518828,10167712,3397518,6679446,2716404,1389174,37587,88585,2915442,2679489,9175328
2022-08-21 15:19:31,397172,718939,1071981,5313936,5001939,3805991,3455124,1306971,2416989,594233,7856060,1426783,2657792,1934556,1282773,10827085,30500578,1746577,5807631,12192214,9582009,-1,-1,-1,13,1293,129449,4006310,8492249,8306635,52,33223,16497249,13090162,11360968,11828425,445,444795,4448478,11,2665,132,93028,1701910,2090818,1552,11148377,5617984,10375999,3433552,6594101,2727838,1403322,42068,99505,3012951,2969405,9357495
2022-08-21 15:58:23,389066,779939,1166885,4948813,4584717,3409609,3456686,1310922,2420514,675324,8983405,1674823,2658274,1851400,1296803,10862559,30533585,1750914,9194646,15680985,11498676,971111,795152,1052512,19,1926,185946,2025544,4326921,4188808,51,33287,16488199,13115935,11314974,11849863,445,445508,4447039,11,2603,138,93111,1702279,2095373,1556,11149701,5518828,10167712,3397518,6679446,2716404,1389174,37587,88585,2915442,2679489,9175328
2022-08-21 16:52:41,389066,779939,1166885,4948813,4584717,3409609,3457894,1309634,2416745,674265,8948679,1680442,2865281,2184407,1331037,10862559,30533585,1750914,9194646,15680985,11498676,1022940,810658,1072382,19,1926,185946,2025544,4326921,4188808,52,33309,16533763,13024543,11292476,11893764,445,445508,4447039,11,2656,138,93111,1702279,2091349,1544,11154197,5518828,10167712,3397518,6580217,2715730,1389747,39101,88585,2915442,2679489,9175328
2022-08-21 17:42:14,389066,779939,1166885,4948813,4584717,3409609,3456686,1310922,2420514,675324,8983405,1674823,2658274,1851400,1296803,10862559,30533585,1750914,9194646,15680985,11498676,971111,795152,1052512,19,1926,185946,2025544,4326921,4188808,51,33287,16488199,13115935,11314974,11849863,445,445508,4447039,11,2603,138,93111,1702279,2095373,1556,11149701,5518828,10167712,3397518,6679446,2716404,1389174,37587,88585,2915442,2679489,9175328
2022-08-21 17:49:27,389243,778351,1166189,4966522,4612652,3433055,3459830,1308290,2424161,677213,9148730,1701828,2649916,1812722,1297081,10822202,30574835,1746779,9203662,15867255,11741406,953090,781318,1033258,14,1292,129468,2022473,4316341,4194544,52,33254,16507535,13100030,11304525,11776138,445,444994,4448355,11,2631,132,93025,1704224,2091191,1549,11148970,5949573,10231812,3346231,6580217,2715730,1389747,39768,90888,2975224,2814804,9194980
